datetime,temp_degC,rel_humidity,wind_dir,wind_km_hr,gust_km_hr,precip_mm_hr,solar_w_m2,pressure_kpa,wx-gap-filled-from-atmos-41,solar-gap-filled-from-mx2202
3/21/2025 22:00,28.6,81,South-East,18,25,0,0,101.4016667,0,0
3/21/2025 23:00,27.1,84,East South-East,26,36,0,0,101.385,0,0
3/22/2025 0:00,26.6,85,East South-East,19,33,0,0,101.34,0,0
3/22/2025 1:00,26.7,88,East South-East,26,36,0,0,101.29,0,0
3/22/2025 2:00,27.26106,84.0400828,East South-East,28.88129348,38.96620043,0,0,101.215,1,0
3/22/2025 3:00,27.5,86,East South-East,25,35,0,0,101.17,0,0
3/22/2025 4:00,27.3,86,South-East,19,32,0,0,101.1666667,0,0
3/22/2025 5:00,27.5,85,East South-East,29,42,1.8,0,101.19,0,0
3/22/2025 6:00,27.8,80,East South-East,37,53,0,0.166666667,101.2283333,0,0
3/22/2025 7:00,27.9,77,East South-East,35,46,0,80.88333333,101.275,0,0
3/22/2025 8:00,26.9,87,East South-East,39,52,0,209.0166667,101.3516667,0,0
3/22/2025 9:00,26.4,88,East,30,52,0,201.45,101.4433333,0,0
3/22/2025 10:00,25.8,88,East,32,41,0,325.8666667,101.4816667,0,0
3/22/2025 11:00,25.8,93,East,16,41,7.4,277.7833333,101.4666667,0,0
3/22/2025 12:00,25.5,91,East South-East,39,55,2.2,165.0333333,101.4066667,0,0
3/22/2025 13:00,25.7,94,East South-East,33,47,4.6,76.63333333,101.3616667,0,0
3/22/2025 14:00,24.9,91,NA,35,48,13.8,73.03333333,101.31,0,0
3/22/2025 15:00,26.8,83,NA,32,40,4.8,117.9166667,101.2466667,0,0
3/22/2025 16:00,27.2,77,East South-East,26,41,0,217.65,101.2,0,0
3/22/2025 17:00,28,79,East South-East,29,40,0,115.8166667,101.235,0,0
3/22/2025 18:00,27.4,86,East,26,50,0.6,17.45,101.285,0,0
3/22/2025 19:00,27.6,84,East,28,41,0,0.316666667,101.345,0,0
3/22/2025 20:00,27.5,86,East,29,37,0,0,101.36,0,0
3/22/2025 21:00,28,80,East,32,45,0,0,101.4166667,0,0
3/22/2025 22:00,28.2,81,East,31,41,0,0,101.435,0,0
3/22/2025 23:00,28.3,80,East,31,42,0,0,101.4116667,0,0
3/23/2025 0:00,26.2,87,East South-East,45,60,0,0,101.35,0,0
3/23/2025 1:00,27.2,84,East South-East,30,62,1.6,0,101.33,0,0
3/23/2025 2:00,26.7,87,East,36,49,0,0,101.25,0,0
3/23/2025 3:00,27.9,79,East South-East,32,45,0,0,101.2116667,0,0
3/23/2025 4:00,28.3,72,East South-East,37,50,0,0,101.175,0,0
3/23/2025 5:00,28.2,72,East South-East,41,54,0,0,101.185,0,0
3/23/2025 6:00,28.2,73,East South-East,39,53,0,0.1,101.24,0,0
3/23/2025 7:00,28.2,76,East South-East,36,49,0,35.05,101.3066667,0,0
3/23/2025 8:00,28.5,74,East South-East,39,54,0,195.6833333,101.3516667,0,0
3/23/2025 9:00,28.7,73,East South-East,38,53,0,400.2666667,101.375,0,0
3/23/2025 10:00,28.8,73,East South-East,37,51,0,642.05,101.3533333,0,0
3/23/2025 11:00,28.9,70,East South-East,36,49,0,793.5,101.3183333,0,0
3/23/2025 12:00,29.1,68,East South-East,38,51,0,852.2166667,101.255,0,0
3/23/2025 13:00,29.3,68,East South-East,39,54,0,950.9,101.16,0,0
3/23/2025 14:00,29.2,75,East South-East,38,57,0,803.9833333,101.09,0,0
3/23/2025 15:00,29,77,East South-East,40,54,0,602.5166667,101.0583333,0,0
3/23/2025 16:00,29.1,73,East South-East,41,55,0,437.9166667,101.0283333,0,0
3/23/2025 17:00,28.9,76,East South-East,39,55,0,228.95,101.045,0,0
3/23/2025 18:00,29,77,East South-East,40,55,0,31.3,101.0983333,0,0
3/23/2025 19:00,28.7,79,East South-East,39,55,0,0.733333333,101.14,0,0
3/23/2025 20:00,28.6,77,East South-East,41,56,0,0,101.1733333,0,0
3/23/2025 21:00,28.4,75,East South-East,40,62,0,0,101.2166667,0,0
3/23/2025 22:00,28.5,76,East South-East,39,54,0,0,101.2366667,0,0
3/23/2025 23:00,28.5,75,East South-East,40,57,0,0,101.21,0,0
3/24/2025 0:00,28.4,76,East South-East,37,53,0,0,101.2033333,0,0
3/24/2025 1:00,28.3,78,East South-East,34,51,0,0,101.155,0,0
3/24/2025 2:00,28.2,78,East South-East,34,50,0,0,101.1,0,0
3/24/2025 3:00,28.30954451,78.98542279,East South-East,35.96094322,47.03955384,0,0,101.07,1,0
3/24/2025 4:00,28.1,77,East South-East,39,51,0,0,101.0583333,0,0
3/24/2025 5:00,28.2,77,East South-East,39,51,0,0,101.075,0,0
3/24/2025 6:00,28.3,76,East South-East,37,50,0,0.1,101.105,0,0
3/24/2025 7:00,28.3,78,East South-East,32,50,0,63.95,101.1533333,0,0
3/24/2025 8:00,28.7,77,East South-East,41,53,0,229.8833333,101.2116667,0,0
3/24/2025 9:00,28.6,75,East South-East,37,51,0,382.85,101.25,0,0
3/24/2025 10:00,28.8,74,East South-East,37,51,0,610.3666667,101.255,0,0
3/24/2025 11:00,28.7,74,East South-East,38,50,0,765.7833333,101.2033333,0,0
3/24/2025 12:00,29,74,East South-East,36,48,0,849.6166667,101.1166667,0,0
3/24/2025 13:00,29,74,East South-East,34,47,0,632.6,101.0466667,0,0
3/24/2025 14:00,29,74,East South-East,36,50,0,443,100.9716667,0,0
3/24/2025 15:00,26.4,89,East,36,49,0,328.8333333,100.9883333,0,0
3/24/2025 16:00,27.4,88,East North-East,21,50,0.2,261.9333333,101.0066667,0,0
3/24/2025 17:00,28.9,77,East,31,45,0,114.9333333,101.0016667,0,0
3/24/2025 18:00,28.9,76,East,28,44,0,67.18333333,101.035,0,0
3/24/2025 19:00,28.4,75,East,32,44,0,0.633333333,101.0683333,0,0
3/24/2025 20:00,27.8,83,East,33,43,0,0,101.12,0,0
3/24/2025 21:00,28.6,81,East,30,40,0,0,101.1416667,0,0
3/24/2025 22:00,27.7,84,East,29,42,0,0,101.1733333,0,0
3/24/2025 23:00,28.4,81,East South-East,28,40,0,0,101.1633333,0,0
3/25/2025 0:00,28.4,78,East,26,35,0,0,101.0983333,0,0
3/25/2025 1:00,28.5,80,East,24,36,0,0,101.0766667,0,0
3/25/2025 2:00,28.4,78,East,25,32,0,0,101.0133333,0,0
3/25/2025 3:00,28.4,77,East,27,35,0,0,100.9683333,0,0
3/25/2025 4:00,28.5,77,East,27,34,0,0,100.9683333,0,0
3/25/2025 5:00,25.7,89,East,35,47,3.2,0,101,0,0
3/25/2025 6:00,27.2,87,East South-East,27,37,5.8,0,101.0816667,0,0
3/25/2025 7:00,27.7,83,NA,21,32,0,43.48333333,101.1416667,0,0
3/25/2025 8:00,28.2,77,East,23,29,0,153.5666667,101.1966667,0,0
3/25/2025 9:00,27.8946534,84.97341608,East,21.94323673,34.36363446,0.019586869,372.8,101.2183333,1,0
3/25/2025 10:00,28.6,79,East,19,27,0,508.95,101.2233333,0,0
3/25/2025 11:00,28.8,81,East,19,25,0,824.7,101.16,0,0
3/25/2025 12:00,29.1,79,East,19,26,0,890.3666667,101.085,0,0
3/25/2025 13:00,29.2,77,East,22,37,0,926.2166667,101.015,0,0
3/25/2025 14:00,28.9,81,East,22,32,0,872.6166667,100.965,0,0
3/25/2025 15:00,29.1,75,East North-East,18,31,0,687.0666667,100.9183333,0,0
3/25/2025 16:00,28.8,80,East North-East,18,29,0,266.15,100.9733333,0,0
3/25/2025 17:00,28.8,81,East,17,24,0,141.6666667,101.0133333,0,0
3/25/2025 18:00,26.6,89,East South-East,29,53,0,52.58333333,101.0333333,0,0
3/25/2025 19:00,27.1,86,East South-East,24,32,3.2,0.366666667,101.1033333,0,0
3/25/2025 20:00,25.5,90,East South-East,27,43,3,0,101.1916667,0,0
3/25/2025 21:00,26.7,86,East,29,41,0.2,0,101.255,0,0
3/25/2025 22:00,26.3,88,East North-East,24,38,0,0,101.275,0,0
3/25/2025 23:00,26.5,87,East North-East,19,35,0,0,101.215,0,0
3/26/2025 0:00,27,81,East North-East,12,25,0,0,101.2,0,0
3/26/2025 1:00,27.6,82,East,15,21,0,0,101.135,0,0
3/26/2025 2:00,27.5,83,East North-East,21,27,0,0,101.0633333,0,0
3/26/2025 3:00,27.3,87,North-East,16,29,0,0,101.0666667,0,0
3/26/2025 4:00,27.5,85,North North-East,16,26,0,0,101.0766667,0,0
3/26/2025 5:00,26.8,85,North,14,37,0,0,101.06,0,0
3/26/2025 6:00,26.7,82,North North-West,13,21,0,0.033333333,101.0866667,0,0
3/26/2025 7:00,27.3,79,North North-West,14,27,0,42.63333333,101.1833333,0,0
3/26/2025 8:00,28.1,79,North North-West,16,31,0,250.75,101.2266667,0,0
3/26/2025 9:00,28.1,79,North-West,19,33,0,380.0666667,101.275,0,0
3/26/2025 10:00,28.7,76,North-West,17,33,0,435.3,101.2866667,0,0
3/26/2025 11:00,28.8,76,North-West,10,27,0,430.1333333,101.27,0,0
3/26/2025 12:00,28.9,73,North North-West,7,16,0,361.9,101.265,0,0
3/26/2025 13:00,26.9,86,East South-East,26,33,0,335.45,101.2083333,0,0
3/26/2025 14:00,27.5,85,East,21,30,0,473.75,101.15,0,0
3/26/2025 15:00,27.2,87,East North-East,22,33,0,709.0833333,101.1033333,0,0
3/26/2025 16:00,27.5,87,East North-East,17,30,0,478.85,101.075,0,0
3/26/2025 17:00,27.5,85,East North-East,19,24,0,217.6,101.0833333,0,0
3/26/2025 18:00,27.2,83,East North-East,14,26,0,56.21666667,101.125,0,0
3/26/2025 19:00,27.6,84,East North-East,19,25,0,0.333333333,101.19,0,0
3/26/2025 20:00,27.8,84,East,18,27,0,0,101.3033333,0,0
3/26/2025 21:00,27.9,82,East,19,26,0,0,101.3816667,0,0
3/26/2025 22:00,27.9,81,East,18,24,0,0,101.4133333,0,0
3/26/2025 23:00,27.9,82,East,20,26,0,0,101.385,0,0
3/27/2025 0:00,27.9,78,East North-East,18,27,0,0,101.38,0,0
3/27/2025 1:00,27.9,79,East North-East,18,25,0,0,101.3416667,0,0
3/27/2025 2:00,27.9,80,East North-East,19,27,0,0,101.29,0,0
3/27/2025 3:00,28.2,79,East North-East,17,24,0,0,101.2683333,0,0
3/27/2025 4:00,27.9,78,East North-East,18,24,0,0,101.2683333,0,0
3/27/2025 5:00,28,79,East North-East,15,23,0,0,101.2833333,0,0
3/27/2025 6:00,28.1,80,East,19,25,0,0.883333333,101.33,0,0
3/27/2025 7:00,28.4,80,East,19,27,0,100.4833333,101.335,0,0
3/27/2025 8:00,28.7,77,East,20,26,0,300.7666667,101.3666667,0,0
3/27/2025 9:00,28.8,78,East,21,29,0,491.9333333,101.415,0,0
3/27/2025 10:00,28.7,77,East,23,28,0,708.8666667,101.4183333,0,0
3/27/2025 11:00,28.9,76,East North-East,22,31,0,866.0166667,101.3833333,0,0
3/27/2025 12:00,29.1,77,East North-East,21,28,0,901.7166667,101.3533333,0,0
3/27/2025 13:00,29.5,74,East North-East,19,27,0,927.9666667,101.2833333,0,0
3/27/2025 14:00,29.4,76,East North-East,20,28,0,803.1166667,101.2116667,0,0
3/27/2025 15:00,29.5,76,East North-East,21,26,0,579.9666667,101.1666667,0,0
3/27/2025 16:00,29.5,78,East North-East,19,27,0,454.5166667,101.1433333,0,0
3/27/2025 17:00,29.4,77,East,16,24,0,279.65,101.165,0,0
3/27/2025 18:00,28.9,81,East,16,28,0,65.63333333,101.2116667,0,0
3/27/2025 19:00,28.8,80,East,19,28,0,0.583333333,101.26,0,0
3/27/2025 20:00,28.9,84,East South-East,17,24,0,0,101.325,0,0
3/27/2025 21:00,28.5,82,East,26,34,0,0,101.3766667,0,0
3/27/2025 22:00,28.1,80,East,23,35,0,0,101.4,0,0
3/27/2025 23:00,28.62473311,80.81546086,East,19.59156178,27.72386717,0,0,101.39,1,0
3/28/2025 0:00,28.7,83,East,17,24,0,0,101.35,0,0
3/28/2025 1:00,28.8,81,East,19,26,0,0,101.32,0,0
3/28/2025 2:00,28.7,81,East,22,28,0,0,101.27,0,0
3/28/2025 3:00,27.9,87,East South-East,20,27,0,0,101.2616667,0,0
3/28/2025 4:00,27.9,85,South-East,27,37,0,0,101.23,0,0
3/28/2025 5:00,27.4,85,East South-East,22,36,0,0,101.23,0,0
3/28/2025 6:00,27.4,86,South-East,24,32,0,0.05,101.2666667,0,0
3/28/2025 7:00,27.8,83,South-East,23,29,0,45.73333333,101.2966667,0,0
3/28/2025 8:00,28.1,82,East South-East,21,29,0,211.8166667,101.3483333,0,0
3/28/2025 9:00,28.4,81,East South-East,22,30,0,391.6,101.3833333,0,0
3/28/2025 10:00,28.8,82,East South-East,19,28,0,644.5833333,101.405,0,0
3/28/2025 11:00,28.9,78,East South-East,21,30,0,653.7333333,101.375,0,0
3/28/2025 12:00,29.2,77,East South-East,22,31,0,861.3333333,101.2966667,0,0
3/28/2025 13:00,29.2,77,East,24,32,0,771.1666667,101.225,0,0
3/28/2025 14:00,29.5,80,East,23,34,0,750.2333333,101.1583333,0,0
3/28/2025 15:00,29.2,78,East,23,33,0,523.8166667,101.1066667,0,0
3/28/2025 16:00,29.1,79,East,24,32,0,243.05,101.1066667,0,0
3/28/2025 17:00,29.1,84,East South-East,29,36,0,140.15,101.115,0,0
3/28/2025 18:00,28.9,80,East,22,34,0,55.76666667,101.1616667,0,0
3/28/2025 19:00,28.8,81,East South-East,23,32,0,0.45,101.225,0,0
3/28/2025 20:00,28.8,82,East South-East,22,34,0,0,101.285,0,0
3/28/2025 21:00,28.89489477,81.31153801,East South-East,24.14100626,33.3450338,0,0,101.3416667,1,0
3/28/2025 22:00,28.9,80,East South-East,22,30,0,0,101.3833333,0,0
3/28/2025 23:00,28.7,80,East,22,32,0,0,101.3533333,0,0
3/29/2025 0:00,28.6,79,East,23,29,0,0,101.3316667,0,0
3/29/2025 1:00,28.5,82,East,21,28,0,0,101.2683333,0,0
3/29/2025 2:00,28.3,80,East,19,27,0,0,101.2,0,0
3/29/2025 3:00,28.3,80,East,20,28,0,0,101.1566667,0,0
3/29/2025 4:00,27.8,82,East,15,27,0,0,101.1316667,0,0
3/29/2025 5:00,28.2,84,East,19,28,0,0,101.1283333,0,0
3/29/2025 6:00,28.1,82,East,24,32,0,0.2,101.165,0,0
3/29/2025 7:00,27.8,81,East South-East,24,31,0,36.83333333,101.2033333,0,0
3/29/2025 8:00,28.2,76,East South-East,24,32,0,143.0833333,101.2533333,0,0
3/29/2025 9:00,28.5,81,East South-East,27,34,0,415,101.2466667,0,0
3/29/2025 10:00,28.8,79,East South-East,25,35,0,724.8833333,101.2483333,0,0
3/29/2025 11:00,28.6,79,East,26,36,0,847.3,101.235,0,0
3/29/2025 12:00,28.6,83,East South-East,28,37,0,892.1333333,101.1716667,0,0
3/29/2025 13:00,27.9,84,East South-East,27,42,0,701.4166667,101.1066667,0,0
3/29/2025 14:00,27.5,85,South-East,28,41,0,608.3666667,101.0333333,0,0
3/29/2025 15:00,28.2,85,East South-East,23,32,0,594.8333333,100.9766667,0,0
3/29/2025 16:00,25.5,88,East South-East,25,52,2.8,401.6666667,100.9666667,0,0
3/29/2025 17:00,28.7,82,East,28,38,0,111.4333333,101.015,0,0
3/29/2025 18:00,28.6,84,East South-East,29,41,0,44.75,101.0383333,0,0
3/29/2025 19:00,28.54111165,82.17852593,East,30.88206406,43.30468474,0,0.466666667,101.1016667,1,0
3/29/2025 20:00,28.4,81,East,33,40,0,0,101.1783333,0,0
3/29/2025 21:00,28.6,78,East,31,45,0,0,101.2333333,0,0
3/29/2025 22:00,28.5,80,East,28,39,0,0,101.2516667,0,0
3/29/2025 23:00,28.7,76,East,28,38,0,0,101.2233333,0,0
3/30/2025 0:00,28.5,78,East,26,36,0,0,101.2166667,0,0
3/30/2025 1:00,28.3,76,East,26,36,0,0,101.1633333,0,0
3/30/2025 2:00,28.1,83,East,27,34,0,0,101.1116667,0,0
3/30/2025 3:00,26.6,82,East South-East,32,43,0,0,101.0733333,0,0
3/30/2025 4:00,28.2,77,East South-East,28,40,0,0,101.0533333,0,0
3/30/2025 5:00,28,77,East,25,38,0,0,101.06,0,0
3/30/2025 6:00,28.1,78,East,24,36,0,0.166666667,101.1083333,0,0
3/30/2025 7:00,28.3,75,East,25,35,0,65.71666667,101.155,0,0
3/30/2025 8:00,28.6,74,East,26,35,0,272.3666667,101.185,0,0
3/30/2025 9:00,28.7,75,East,23,32,0,482.7166667,101.205,0,0
3/30/2025 10:00,28.9,74,East,24,33,0,724.7666667,101.21,0,0
3/30/2025 11:00,29,76,East,23,31,0,859.5,101.195,0,0
3/30/2025 12:00,29.2,75,East,24,33,0,902.4666667,101.115,0,0
3/30/2025 13:00,29.2,74,East,24,31,0,957.3666667,101.0483333,0,0
3/30/2025 14:00,29.1,71,East,24,33,0,852.9166667,100.9683333,0,0
3/30/2025 15:00,29.3,74,East,23,32,0,677.25,100.9233333,0,0
3/30/2025 16:00,29.4,68,East,26,33,0,454.5666667,100.9233333,0,0
3/30/2025 17:00,29.1,73,East,27,35,0,248.2833333,100.955,0,0
3/30/2025 18:00,28.9,77,East,28,39,0,72.03333333,101.0033333,0,0
3/30/2025 19:00,28.9,76,East,25,36,0,0.316666667,101.0933333,0,0
3/30/2025 20:00,28.7,79,East,30,40,0,0,101.1766667,0,0
3/30/2025 21:00,28.6,77,East,30,40,0,0,101.23,0,0
3/30/2025 22:00,28.6,79,East,28,40,0,0,101.2683333,0,0
3/30/2025 23:00,27.6,82,East,24,42,1,0,101.295,0,0
3/31/2025 0:00,28.5,80,East,27,34,0,0,101.2733333,0,0
3/31/2025 1:00,28.3,78,East,25,34,0,0,101.2433333,0,0
3/31/2025 2:00,28.3,78,East,22,32,0,0,101.2133333,0,0
3/31/2025 3:00,28.2,77,East,24,31,0,0,101.1833333,0,0
3/31/2025 4:00,27.4,82,East South-East,31,39,0,0,101.1533333,0,0
3/31/2025 5:00,27.5,84,East South-East,24,34,0,0,101.155,0,0
3/31/2025 6:00,27,84,East South-East,22,34,1.6,0.05,101.1733333,0,0
3/31/2025 7:00,27.95093708,80.76138019,East South-East,21.47536423,31.87372173,0.019586869,66.78333333,101.25,1,0
3/31/2025 8:00,28.5,77,East,23,33,0,285.1166667,101.2916667,0,0
3/31/2025 9:00,28.8,76,East,23,31,0,454.5166667,101.3433333,0,0
3/31/2025 10:00,28.9,76,East,23,32,0,693.6,101.3616667,0,0
3/31/2025 11:00,29,74,East,23,30,0,863.3166667,101.3333333,0,0
3/31/2025 12:00,29.3,75,East,22,29,0,917.8666667,101.2616667,0,0
3/31/2025 13:00,29.3,74,East,24,32,0,862.3833333,101.1833333,0,0
3/31/2025 14:00,29.4,73,East North-East,23,30,0,881.8166667,101.1116667,0,0
3/31/2025 15:00,29.4,74,East,22,28,0,674.1166667,101.0666667,0,0
3/31/2025 16:00,29.2,76,East,23,32,0,425.2166667,101.045,0,0
3/31/2025 17:00,29.2,77,East,21,31,0,240.4333333,101.08,0,0
3/31/2025 18:00,28.6,77,East,22,33,0,72.65,101.1433333,0,0
3/31/2025 19:00,29.12967811,78.70355302,East,24.64581607,35.19360538,0,0.066666667,101.2066667,1,0
3/31/2025 20:00,29,78,East,25,34,0,0,101.2733333,0,0
3/31/2025 21:00,28.9,74,East,24,31,0,0,101.3166667,0,0
3/31/2025 22:00,28.8,77,East,24,31,0,0,101.3583333,0,0
3/31/2025 23:00,28.7,79,East,23,32,0,0,101.37,0,0
4/1/2025 0:00,28.7,81,East,23,31,0,0,101.355,0,0
4/1/2025 1:00,28.7,79,East,22,31,0,0,101.335,0,0
4/1/2025 2:00,28.5,78,East,25,33,0,0,101.3216667,0,0
4/1/2025 3:00,28.5,79,East,26,35,0,0,101.2983333,0,0
4/1/2025 4:00,28.5,79,East,24,32,0,0,101.27,0,0
4/1/2025 5:00,28.5,79,East,27,33,0,0,101.3083333,0,0
4/1/2025 6:00,28.3,80,East,26,34,0,0.166666667,101.3516667,0,0
4/1/2025 7:00,28.6,81,East,24,33,0,58.86666667,101.39,0,0
4/1/2025 8:00,28.8,79,East,24,36,0,279.5166667,101.435,0,0
4/1/2025 9:00,28.66011143,83.29638158,East,25.86474707,36.21220604,0,463.8333333,101.4933333,1,0
4/1/2025 10:00,29.1,76,East,27,35,0,706.0166667,101.505,0,0
4/1/2025 11:00,29.3,79,East,28,37,0,840.4,101.4566667,0,0
4/1/2025 12:00,29.3,77,East North-East,26,33,0,886.9833333,101.385,0,0
4/1/2025 13:00,29.3,78,East North-East,22,31,0,913.7666667,101.3116667,0,0
4/1/2025 14:00,29.5,75,East North-East,23,33,0,856.3,101.245,0,0
4/1/2025 15:00,29.4,76,East North-East,23,28,0,659.9833333,101.1916667,0,0
4/1/2025 16:00,29.4,78,East,22,29,0,450.8666667,101.1516667,0,0
4/1/2025 17:00,29.2,78,East,21,31,0,244.4,101.1566667,0,0
4/1/2025 18:00,29,81,East,22,29,0,60.71666667,101.1983333,0,0
4/1/2025 19:00,28.8,81,East,23,30,0,0.133333333,101.2516667,0,0
4/1/2025 20:00,28.8,82,East,24,32,0,0,101.3066667,0,0
4/1/2025 21:00,28.7,81,East,23,30,0,0,101.355,0,0
4/1/2025 22:00,28.6,82,East,23,33,0,0,101.3683333,0,0
4/1/2025 23:00,28.6,81,East,24,36,1,0,101.38,0,0
4/2/2025 0:00,28.6,82,East,22,33,0,0,101.3683333,0,0
4/2/2025 1:00,28.4,81,East,22,31,0,0,101.32,0,0
4/2/2025 2:00,28.3,83,East,22,28,0,0,101.2833333,0,0
4/2/2025 3:00,27.9,84,East,23,34,0,0,101.2383333,0,0
4/2/2025 4:00,27.6,83,East,28,38,0,0,101.245,0,0
4/2/2025 5:00,27.6,82,East,18,39,0,0,101.2366667,0,0
4/2/2025 6:00,28,84,East,23,29,0,0.116666667,101.2716667,0,0
4/2/2025 7:00,28.4,82,East,19,34,0,64.18333333,101.3016667,0,0
4/2/2025 8:00,28.4,82,East,19,26,0,190.6,101.355,0,0
4/2/2025 9:00,29.3,78,East,22,29,0,476.5166667,101.385,0,0
4/2/2025 10:00,29.3,75,East North-East,21,30,0,704.5333333,101.3916667,0,0
4/2/2025 11:00,29.3,74,East,22,32,0,850.2833333,101.3316667,0,0
4/2/2025 12:00,29.3,74,East,20,28,0,886.8666667,101.2616667,0,0
4/2/2025 13:00,29.5,78,East North-East,19,27,0,961.15,101.17,0,0
4/2/2025 14:00,29.6,77,East,18,26,0,811.8833333,101.1,0,0
4/2/2025 15:00,29.4,75,East,18,25,0,645.1666667,101.0483333,0,0
4/2/2025 16:00,29.6,76,East,17,26,0,439.2833333,101.02,0,0
4/2/2025 17:00,29.3,75,East North-East,20,27,0,243.3,101.0216667,0,0
4/2/2025 18:00,28.9,76,East North-East,20,28,0,53.4,101.0416667,0,0
4/2/2025 19:00,29,77,East,19,26,0,0.15,101.1116667,0,0
4/2/2025 20:00,28.8,76,East,18,25,0,0,101.1833333,0,0
4/2/2025 21:00,28.8,75,East,19,28,0,0,101.2483333,0,0
4/2/2025 22:00,28.7,75,East,20,25,0,0,101.2683333,0,0
4/2/2025 23:00,28.6,77,East,20,27,0,0,101.2533333,0,0
4/3/2025 0:00,28.7,79,East,21,27,0,0,101.2116667,0,0
4/3/2025 1:00,28.5,78,East,19,26,0,0,101.1766667,0,0
4/3/2025 2:00,28.3,78,East,19,24,0,0,101.135,0,0
4/3/2025 3:00,28.3,79,East,19,25,0,0,101.0916667,0,0
4/3/2025 4:00,28.3,79,East,20,26,0,0,101.0783333,0,0
4/3/2025 5:00,28.1,78,East,16,24,0,0,101.075,0,0
4/3/2025 6:00,28.1,78,East,16,23,0,0.566666667,101.115,0,0
4/3/2025 7:00,28.2,76,East,18,23,0,64.45,101.16,0,0
4/3/2025 8:00,28.6,77,East,16,23,0,226.2166667,101.2,0,0
4/3/2025 9:00,28.47517934,81.38608042,East,17.45535442,24.36625758,0,491.8,101.2233333,1,0
4/3/2025 10:00,29.2,74,East,16,22,0,716.9333333,101.2116667,0,0
4/3/2025 11:00,29.2,72,East,15,21,0,771.0833333,101.165,0,0
4/3/2025 12:00,29.3,72,East,12,21,0,860.8333333,101.1116667,0,0
4/3/2025 13:00,29.2,74,East,13,19,0,701.7333333,101.0316667,0,0
4/3/2025 14:00,29,74,East,10,19,0,402.4833333,100.99,0,0
4/3/2025 15:00,29.2,75,East,10,17,0,303.7333333,100.9733333,0,0
4/3/2025 16:00,29,76,East,12,18,0,288.5666667,100.97,0,0
4/3/2025 17:00,28.9,76,East,12,17,0,145.45,100.9966667,0,0
4/3/2025 18:00,28.79519226,78.46624608,East,13.53384408,19.83914351,0,36.88333333,101.0433333,1,0
4/3/2025 19:00,28.7,75,East,10,15,0,0.016666667,101.1,0,0
4/3/2025 20:00,28.7,78,East,13,17,0,0,101.1583333,0,0
4/3/2025 21:00,28.9,78,East,13,18,0,0,101.205,0,0
4/3/2025 22:00,28.7,80,East,15,22,0,0,101.2,0,0
4/3/2025 23:00,28.5,79,East,20,29,0,0,101.1833333,0,0
4/4/2025 0:00,28.2,79,East,17,25,0,0,101.1683333,0,0
4/4/2025 1:00,28.4,81,East,21,27,0,0,101.1083333,0,0
4/4/2025 2:00,28.4,81,East North-East,20,32,0,0,101.0483333,0,0
4/4/2025 3:00,28.4,81,East,24,31,0,0,100.9916667,0,0
4/4/2025 4:00,28.5,81,East North-East,24,33,0,0,100.965,0,0
4/4/2025 5:00,28.4,81,East North-East,25,33,0,0,100.985,0,0
4/4/2025 6:00,28.3,78,East North-East,25,34,0,0.2,101.0583333,0,0
4/4/2025 7:00,28.7,79,East North-East,25,32,0,50.03333333,101.1283333,0,0
4/4/2025 8:00,28.69227353,82.78363211,East North-East,22.78663848,33.94864901,0,276.35,101.1783333,1,0
4/4/2025 9:00,29.4,76,East North-East,20,31,0,443.2333333,101.2283333,0,0
4/4/2025 10:00,29.7,74,North-East,22,30,0,648.7166667,101.225,0,0
4/4/2025 11:00,29.7,74,East North-East,17,30,0,809.4,101.21,0,0
4/4/2025 12:00,29.9,76,East North-East,16,24,0,889.8666667,101.1716667,0,0
4/4/2025 13:00,29.6,78,East North-East,16,23,0,749.9166667,101.11,0,0
4/4/2025 14:00,29.2,77,East,15,30,0,385.3166667,101.0616667,0,0
4/4/2025 15:00,29.3,76,East,16,25,0,325.05,101.025,0,0
4/4/2025 16:00,29.3,75,East North-East,17,24,0,274.7,101.04,0,0
4/4/2025 17:00,29.1,77,East North-East,15,21,0,169.9833333,101.1033333,0,0
4/4/2025 18:00,27.6,77,East,20,35,0,30.03333333,101.1933333,0,0
4/4/2025 19:00,27.93646414,77.88985556,East South-East,12.34569417,22.5931379,0,0,101.2666667,1,0
4/4/2025 20:00,28.8,82,East,12,18,0,0,101.3483333,0,0
4/4/2025 21:00,28.8,80,East,20,25,0,0,101.3933333,0,0
4/4/2025 22:00,28.9,80,East North-East,18,26,0,0,101.4383333,0,0
4/4/2025 23:00,28.8,79,East North-East,20,24,0,0,101.4533333,0,0
4/5/2025 0:00,28.6,79,East North-East,19,25,0,0,101.4233333,0,0
4/5/2025 1:00,28.5,80,East North-East,17,26,0,0,101.3966667,0,0
4/5/2025 2:00,28.5,81,East North-East,15,20,0,0,101.3466667,0,0
4/5/2025 3:00,28.4,81,East North-East,17,22,0,0,101.3133333,0,0
4/5/2025 4:00,28.6,81,East North-East,15,26,0,0,101.2983333,0,0
4/5/2025 5:00,28.6,81,East North-East,19,26,0,0,101.325,0,0
4/5/2025 6:00,28.6,82,East North-East,16,25,0,0.05,101.39,0,0
4/5/2025 7:00,28.9,79,East North-East,17,22,0,61.36666667,101.475,0,0
4/5/2025 8:00,29.3,78,East North-East,18,24,0,270.95,101.5216667,0,0
